Ticks,Tics,TicDelta,Ax-1,Ay-1,Az-1,Ax,Ay,Az,Distance,DistanceDelta,Ax-avg,Ay-avg,Az-avg,DistanceDelta-avg,Ax-avgN,Ay-avgN,Az-avgN,A-mag,DistanceDelta-1
923184,101212,200,-1.009035,0.210989,0.3262515,-0.7179487,-0.6993895,0.3477412,168.426,0.352,-0.84805858,-0.8293039,0.4794139,0.3574,-0.0289133,-0.07697184,-0.02871804,1.060905251,0.352
923384,101412,200,-0.7179487,-0.6993895,0.3477412,-0.7199023,-1.814896,0.7316239,168.777,0.351,-0.85216118,-0.84493272,0.49484736,0.3574,-0.0041026,-0.01562882,0.01543346,2.085037252,0.352
923600,101628,216,-0.7199023,-1.814896,0.7316239,-0.7169719,-1.249328,0.8644688,169.157,0.38,-0.93948718,-0.872087784,0.33719168,0.3572,-0.087326,-0.027155064,-0.15765568,1.679933172,0.351
923800,101828,200,-0.7169719,-1.249328,0.8644688,-1.096948,-0.6720391,0.2041514,169.509,0.352,-0.91076924,-0.862319784,0.36512818,0.3572,0.02871794,0.009768,0.0279365,1.302539543,0.38
924000,102028,200,-1.096948,-0.6720391,0.2041514,-1.445665,0.07521368,-0.4620269,169.86,0.351,-0.88146522,-0.754285584,0.31199022,0.3572,0.02930402,0.1080342,-0.05313796,1.519563505,0.352
924200,102228,200,-1.445665,0.07521368,-0.4620269,-0.574359,-0.6505495,0.4874237,170.212,0.352,-0.93284494,-0.735921784,0.23286936,0.3574,-0.05137972,0.0183638,-0.07912086,0.995331491,0.351
924400,102428,200,-0.574359,-0.6505495,0.4874237,-0.5733822,-1.274725,0.4659341,170.563,0.351,-0.91311344,-0.676727644,0.26783884,0.357,0.0197315,0.05919414,0.03496948,1.473358598,0.352
924617,102645,217,-0.5733822,-1.274725,0.4659341,-0.9738705,-1.157509,0.4688645,170.944,0.381,-0.89338224,-0.7535042,0.3799756,0.3568,0.0197312,-0.076776556,0.11213676,1.583693391,0.351
924817,102845,200,-0.9738705,-1.157509,0.4688645,-0.9982905,-0.3760684,0.3789988,171.294,0.35,-0.87169726,-0.7525274,0.424127,0.3562,0.02168498,0.0009768,0.0441514,1.132100461,0.381
925017,103045,200,-0.9982905,-0.3760684,0.3789988,-1.347009,-0.3086691,0.0986569,171.644,0.35,-0.82168504,-0.8498168,0.42862028,0.356,0.05001222,-0.0972894,0.00449328,1.385439657,0.35
925217,103245,200,-1.347009,-0.3086691,0.0986569,-0.4659341,-0.6456655,0.7081807,171.993,0.349,-0.84962154,-0.8484494,0.46300368,0.358,-0.0279365,0.0013674,0.0343834,1.065597685,0.35
925417,103445,200,-0.4659341,-0.6456655,0.7081807,-0.3233211,-1.761172,0.4884005,172.343,0.35,-0.87013444,-0.86876684,0.48175824,0.3752,-0.0205129,-0.02031744,0.01875456,1.856016809,0.349
925640,103668,223,-0.3233211,-1.761172,0.4884005,-1.113553,-1.150672,0.6407815,172.734,0.391,-0.86603184,-0.91780226,0.45323565,0.3926,0.0041026,-0.04903542,-0.02852259,1.724716576,0.35
925840,103868,200,-1.113553,-1.150672,0.6407815,-1.100855,-0.4776556,0.4727716,173.17,0.436,-0.90705748,-0.94827844,0.44776557,0.4104,-0.04102564,-0.03047618,-0.00547008,1.289786645,0.391
926040,104068,200,-1.100855,-0.4776556,0.4727716,-1.326496,-0.5538462,-0.04395605,173.607,0.437,-0.95296714,-0.94847384,0.46183151,0.4278,-0.04590966,-0.0001954,0.01406594,1.438147901,0.436
926241,104269,201,-1.326496,-0.5538462,-0.04395605,-0.6710623,-0.7980464,0.6808303,174.045,0.438,-0.97797334,-0.94866904,0.44190477,0.4442,-0.0250062,-0.0001952,-0.01992674,1.24528413,0.437
926441,104469,200,-0.6710623,-0.7980464,0.6808303,-0.5528694,-1.762149,0.5587302,174.482,0.437,-0.98735054,-0.9342124,0.43350431,0.4272,-0.0093772,0.01445664,-0.00840046,1.929511106,0.438
926658,104686,217,-0.5528694,-1.762149,0.5587302,-1.238584,-1.151648,0.5411478,174.955,0.473,-1.01196594,-0.95120872,0.450109928,0.41,-0.0246154,-0.01699632,0.016605618,1.775732069,0.437
926858,104886,200,-1.238584,-1.151648,0.5411478,-1.147741,-0.4053724,0.4307693,175.306,0.351,-1.03755812,-0.95257626,0.452454248,0.393,-0.02559218,-0.00136754,0.00234432,1.291200362,0.473
927058,105086,200,-1.147741,-0.4053724,0.4307693,-1.449573,-0.6388278,0.03907204,175.657,0.351,-1.07526262,-0.95413906,0.427448148,0.3758,-0.0377045,-0.0015628,-0.0250061,1.584578639,0.351
927259,105287,201,-1.449573,-0.6388278,0.03907204,-0.7990232,-0.8048841,0.6925519,176.01,0.353,-1.07623942,-0.92620266,0.403418828,0.3578,-0.0009768,0.0279364,-0.02402932,1.328873441,0.351
927459,105487,200,-0.7990232,-0.8048841,0.6925519,-0.7413919,-1.769963,0.4336997,176.361,0.351,-1.04908442,-0.87072036,0.422368748,0.36,0.027155,0.0554823,0.01894992,1.967365345,0.353
927677,105705,218,-0.7413919,-1.769963,0.4336997,-1.243468,-1.011966,0.4210012,176.744,0.383,-1.00043962,-0.91643466,0.4721856,0.3606,0.0486448,-0.0457143,0.049816852,1.657567453,0.351
927882,105910,205,-1.243468,-1.011966,0.4210012,-1.011966,-0.1279609,0.5255189,177.106,0.362,-1.03072042,-0.96332104,0.48039072,0.361,-0.0302808,-0.04688638,0.00820512,1.147440321,0.383
928082,106110,200,-1.011966,-0.1279609,0.5255189,-1.206349,-0.8673993,0.2881563,177.46,0.354,-1.00708184,-0.93479844,0.53919412,0.3618,0.02363858,0.0285226,0.0588034,1.513503719,0.362
928283,106311,201,-1.206349,-0.8673993,0.2881563,-0.9504272,-1.039316,0.7335775,177.815,0.355,-1.01294264,-0.91623918,0.51789986,0.357,-0.0058608,0.01855926,-0.02129426,1.587962707,0.354
928484,106512,201,-0.9504272,-1.039316,0.7335775,-0.623199,-1.62735,0.7277167,178.17,0.355,-1.03658124,-0.875799626,0.4794139,0.3554,-0.0236386,0.040439554,-0.03848596,1.888442907,0.355
928687,106715,203,-0.623199,-1.62735,0.7277167,-1.272772,-0.9191697,0.3145299,178.529,0.359,-1.02075704,-0.893577386,0.53509156,0.355,0.0158242,-0.01777776,0.05567766,1.601171621,0.355
928888,106916,201,-1.272772,-0.9191697,0.3145299,-1.130159,0.07423687,0.3330891,178.883,0.354,-1.044591,-0.937142786,0.5030525,0.3544,-0.02383396,-0.0435654,-0.03203906,1.180558693,0.359
929088,107116,200,-1.130159,0.07423687,0.3330891,-1.127228,-0.9562881,0.5665446,179.235,0.352,-1.0617827,-0.948669186,0.56537236,0.3538,-0.0171917,-0.0115264,0.06231986,1.58306749,0.354
929288,107316,200,-1.127228,-0.9562881,0.5665446,-1.069597,-1.257143,0.5733822,179.587,0.352,-1.0565079,-0.905689946,0.57064708,0.3578,0.0052748,0.04297924,0.00527472,1.747344675,0.352
929488,107516,200,-1.069597,-1.257143,0.5733822,-0.7091575,-1.684982,1.039316,179.939,0.352,-1.0436141,-0.926788846,0.55892548,0.3586,0.0128938,-0.0210989,-0.0117216,2.102913799,0.352
929703,107731,215,-0.7091575,-1.684982,1.039316,-1.246398,-0.7042735,0.3409035,180.318,0.379,-0.98871794,-0.949060026,0.46984122,0.3586,0.05489616,-0.02227118,-0.08908426,1.471640015,0.352
929908,107936,205,-1.246398,-0.7042735,0.3409035,-1.06569,-0.03125763,0.2744811,180.676,0.358,-0.94612944,-1.033064826,0.51145294,0.3582,0.0425885,-0.0840048,0.04161172,1.100914206,0.379
930109,108137,201,-1.06569,-0.03125763,0.2744811,-0.8527472,-1.067644,0.1211233,181.028,0.352,-0.90471308,-0.980708226,0.54818074,0.3576,0.04141636,0.0523566,0.0367278,1.371755208,0.358
930309,108337,200,-0.8527472,-1.067644,0.1211233,-0.8566545,-1.677167,0.7814408,181.378,0.35,-0.88732608,-0.979731426,0.5175092,0.3574,0.017387,0.0009768,-0.03067154,2.038969299,0.352
930509,108537,200,-0.8566545,-1.677167,0.7814408,-0.5020757,-1.423199,1.222955,181.727,0.349,-0.92542128,-0.98207575,0.49289382,0.3566,-0.0380952,-0.002344324,-0.02461538,1.942471193,0.35
930725,108753,216,-0.5020757,-1.423199,1.222955,-1.159463,-0.6993895,0.1875458,182.105,0.378,-0.8988523,-0.93108665,0.54818076,0.3568,0.02656898,0.0509891,0.05528694,1.366994348,0.349
930926,108954,201,-1.159463,-0.6993895,0.1875458,-1.256166,-0.04297925,0.1514042,182.459,0.354,-0.90139196,-0.91272285,0.49973144,0.3572,-0.00253966,0.0183638,-0.04844932,1.265987151,0.378
931126,109154,200,-1.256166,-0.04297925,0.1514042,-0.7199023,-0.8126985,0.397558,182.812,0.353,-0.94866912,-0.87814405,0.43721616,0.3582,-0.04727716,0.0345788,-0.06251528,1.156196582,0.354
931326,109354,200,-0.7199023,-0.8126985,0.397558,-0.8693528,-1.585348,0.5391942,183.164,0.352,-0.94261292,-0.86114771,0.44561664,0.357,0.0060562,0.01699634,0.00840048,1.88675196,0.353
931527,109555,201,-0.8693528,-1.585348,0.5391942,-0.7384615,-1.250305,0.9103786,183.518,0.354,-0.94417592,-0.76327226,0.432918218,0.3742,-0.001563,0.09787545,-0.012698422,1.713877818,0.352
931738,109766,211,-0.7384615,-1.250305,0.9103786,-1.129182,-0.6144078,0.2295482,183.89,0.372,-0.9521857,-0.74588518,0.436630058,0.3912,-0.00800978,0.01738708,0.00371184,1.305848885,0.354
931939,109967,201,-1.129182,-0.6144078,0.2295482,-1.263981,0.446398,0.08791209,184.33,0.44,-0.9277657,-0.73533578,0.411623938,0.4084,0.02442,0.0105494,-0.02500612,1.343371757,0.372
932139,110167,200,-1.263981,0.446398,0.08791209,-0.7599512,-0.7257631,0.4161172,184.768,0.438,-0.93655692,-0.77167278,0.389352858,0.425,-0.00879122,-0.036337,-0.02227108,1.130226273,0.44
932339,110367,200,-0.7599512,-0.7257631,0.4161172,-0.7472528,-1.532601,0.4141636,185.206,0.438,-0.94691092,-0.77811968,0.388962138,0.4448,-0.010354,-0.0064469,-0.00039072,1.75464642,0.438
932539,110567,200,-0.7472528,-1.532601,0.4141636,-0.7824176,-1.43199,0.7990232,185.643,0.437,-0.93108672,-0.81211234,0.41728936,0.364,0.0158242,-0.03399266,0.028327222,1.816923426,0.438
932755,110783,216,-0.7824176,-1.43199,0.7990232,-1.180952,-0.6466423,0.2275946,186.114,0.471,-0.93089136,-0.81465202,0.41006104,0.2836,0.00019536,-0.00253968,-0.00722832,1.365501077,0.437
932955,110983,200,-1.180952,-0.6466423,0.2275946,-1.18486,0.2764347,0.2295482,186.15,0.036,-0.94280834,-0.85274722,0.42529914,0.203,-0.01191698,-0.0380952,0.0152381,1.238144474,0.471
933155,111183,200,-1.18486,0.2764347,0.2295482,-0.7589744,-0.7384615,0.3799756,186.186,0.036,-0.98305254,-0.77909642,0.42432234,0.1228,-0.0402442,0.0736508,-0.0009768,1.125055102,0.036
933356,111384,201,-0.7589744,-0.7384615,0.3799756,-0.8068377,-1.723077,0.4903541,186.221,0.035,-0.94456664,-0.72986564,0.4407326,0.0366,0.0384859,0.04923078,0.01641026,1.964797334,0.036
933556,111584,200,-0.8068377,-1.723077,0.4903541,-0.9836386,-1.063736,0.7941392,186.257,0.036,-0.99184364,-0.76385832,0.386617832,0.0366,-0.047277,-0.03399268,-0.054114768,1.652191345,0.035
933778,111806,222,-0.9836386,-1.063736,0.7941392,-0.9885225,-0.4004884,0.3096459,186.297,0.04,-0.94202678,-0.72244196,0.467106232,0.0366,0.04981686,0.04141636,0.0804884,1.110607165,0.036
933979,112007,201,-0.9885225,-0.4004884,0.3096459,-1.421245,0.1064713,-0.04102564,186.333,0.036,-0.82930394,-0.77616596,0.420610512,0.0368,0.11272284,-0.053724,-0.04649572,1.425817867,0.04
934179,112207,200,-1.421245,0.1064713,-0.04102564,-0.5098901,-0.5313797,0.7824176,186.369,0.036,-0.83477402,-0.81133076,0.446984152,0.0368,-0.00547008,-0.0351648,0.02637364,1.074490391,0.036
934379,112407,200,-0.5098901,-0.5313797,0.7824176,-0.2432235,-1.991697,0.2578755,186.405,0.036,-0.90334552,-0.83457862,0.447960952,0.0366,-0.0685715,-0.02324786,0.0009768,2.022996388,0.036
934579,112607,200,-0.2432235,-1.991697,0.2578755,-1.010989,-1.23956,0.9260074,186.441,0.036,-0.92600732,-0.94710608,0.38642248,0.0366,-0.0226618,-0.11252746,-0.061538472,1.848268773,0.036
934792,112820,213,-1.010989,-1.23956,0.9260074,-1.33138,-0.5167277,0.3145299,186.48,0.039,-0.93186814,-0.97133076,0.40634922,0.0366,-0.00586082,-0.02422468,0.01992674,1.462364277,0.036
934992,113020,200,-1.33138,-0.5167277,0.3145299,-1.534554,-0.456166,-0.348718,186.516,0.036,-0.96840048,-0.96781436,0.60463972,0.0368,-0.03653234,0.0035164,0.1982905,1.638458923,0.039
935193,113221,201,-1.534554,-0.456166,-0.348718,-0.5391942,-0.6525031,0.8820513,186.552,0.036,-1.02564108,-0.99262516,0.47531126,0.0368,-0.0572406,-0.0248108,-0.12932846,1.222499561,0.036
935393,113421,200,-0.5391942,-0.6525031,0.8820513,-0.4258852,-1.974115,1.249328,186.589,0.037,-0.96507928,-0.98285714,0.57455426,0.0364,0.0605618,0.00976802,0.099243,2.374727077,0.036
935593,113621,200,-0.4258852,-1.974115,1.249328,-1.297192,-1.363614,0.2793651,186.625,0.036,-0.90334548,-1.02896216,0.648400424,0.0366,0.0617338,-0.04610502,0.073846164,1.902681026,0.037
935800,113828,207,-1.297192,-1.363614,0.2793651,-1.028571,-0.4678876,0.8107449,186.662,0.037,-0.94378502,-1.13308914,0.666959644,0.0366,-0.04043954,-0.10412698,0.01855922,1.390749582,0.036
936001,114029,201,-1.028571,-0.4678876,0.8107449,-1.225885,-0.6866911,0.02051282,186.699,0.037,-0.924249,-1.10827834,0.594285744,0.0364,0.01953602,0.0248108,-0.0726739,1.405261355,0.037
936201,114229,200,-1.225885,-0.6866911,0.02051282,-0.7413919,-1.173138,0.9748474,186.735,0.036,-0.8984614,-1.05670334,0.598388304,0.0366,0.0257876,0.051575,0.00410256,1.695948752,0.037
936402,114430,201,-0.7413919,-1.173138,0.9748474,-0.3282051,-1.850061,0.8859585,186.771,0.036,-0.8980708,-1.03716734,0.564004884,0.0366,0.0003906,0.019536,-0.03438342,2.077346085,0.036
936602,114630,200,-0.3282051,-1.850061,0.8859585,-1.168254,-1.105739,0.2998779,186.808,0.037,-0.8914286,-1.09616612,0.64468864,0.0366,0.0066422,-0.05899878,0.080683756,1.636277146,0.036
936809,114837,207,-1.168254,-1.105739,0.2998779,-1.026618,-0.3702076,0.6388278,186.845,0.037,-0.93343106,-1.09343112,0.64175824,0.0366,-0.04200246,0.002735,-0.0029304,1.264554919,0.037
937010,115038,201,-1.026618,-0.3702076,0.6388278,-1.192674,-0.981685,0.4239316,186.882,0.037,-0.94710628,-1.07037872,0.68004894,0.0366,-0.01367522,0.0230524,0.0382907,1.601841038,0.037
937210,115238,200,-1.192674,-0.981685,0.4239316,-0.9514042,-1.159463,0.9601954,186.918,0.036,-0.95531148,-1.02642262,0.68669118,0.0364,-0.0082052,0.0439561,0.00664224,1.780870463,0.037
937410,115438,200,-0.9514042,-1.159463,0.9601954,-0.3965812,-1.734799,1.077412,186.954,0.036,-0.92913318,-0.98363874,0.6571918,0.0366,0.0261783,0.04278388,-0.02949938,2.08029345,0.036
937610,115638,200,-0.3965812,-1.734799,1.077412,-1.20928,-0.8859585,0.3330891,186.99,0.036,-0.87228336,-0.978364,0.73299158,0.0364,0.05684982,0.00527474,0.07579978,1.535652607,0.036
937820,115848,210,-1.20928,-0.8859585,0.3330891,-0.8957265,-0.1562882,0.4913309,187.028,0.038,-0.87560448,-0.9932114,0.70056178,0.0364,-0.00332112,-0.0148474,-0.0324298,1.033517304,0.036
938020,116048,200,-0.8957265,-0.1562882,0.4913309,-0.9084249,-0.9553113,0.8029305,187.064,0.036,-0.90139202,-1.007082,0.74647138,0.0364,-0.02578754,-0.0138706,0.0459096,1.543552029,0.038
938221,116249,201,-0.9084249,-0.9553113,0.8029305,-0.9680098,-1.2337,0.7980464,187.1,0.036,-0.88556782,-0.9820759,0.73279618,0.0364,0.0158242,0.0250061,-0.0136752,1.759527414,0.036
938422,116450,201,-0.9680098,-1.2337,0.7980464,-0.5255189,-1.804152,1.30696,187.136,0.036,-0.97191712,-0.98910886,0.74471316,0.0366,-0.0863493,-0.00703296,0.01191698,2.288947137,0.036
938622,116650,200,-0.5255189,-1.804152,1.30696,-1.130159,-0.760928,0.2647131,187.172,0.036,-0.90100138,-0.9158488,0.68708188,0.0366,0.07091574,0.07326006,-0.05763128,1.387927884,0.036
938836,116864,214,-1.130159,-0.760928,0.2647131,-1.327473,-0.191453,0.5509158,187.211,0.039,-0.81308928,-1.010403,0.7638584,0.0366,0.0879121,-0.0945542,0.07677652,1.449947253,0.036
939036,117064,200,-1.327473,-0.191453,0.5509158,-0.5538462,-0.589011,0.5147741,187.247,0.036,-0.79941408,-0.9810988,0.68512818,0.0366,0.0136752,0.0293042,-0.07873022,0.958473758,0.039
939236,117264,200,-0.5538462,-0.589011,0.5147741,-0.5284493,-1.706471,1.181929,187.283,0.036,-0.81601968,-0.99575082,0.70427348,0.0366,-0.0166056,-0.01465202,0.0191453,2.142021965,0.036
939436,117464,200,-0.5284493,-1.706471,1.181929,-0.4571429,-1.657631,0.9133089,187.319,0.036,-0.81582428,-0.98559208,0.70720388,0.0364,0.0001954,0.01015874,0.0029304,1.947011379,0.036
939636,117664,200,-0.4571429,-1.657631,0.9133089,-1.213187,-0.8341881,0.3604396,187.355,0.036,-0.81094026,-1.031111,0.78984126,0.0364,0.00488402,-0.04551892,0.08263738,1.515786657,0.036
939847,117875,211,-1.213187,-0.8341881,0.3604396,-1.326496,-0.1406593,0.5655678,187.393,0.038,-0.79140426,-1.0270084,0.6853236,0.0366,0.019536,0.0041026,-0.10451766,1.448876673,0.036
940047,118075,200,-1.326496,-0.1406593,0.5655678,-0.5294261,-0.8166056,0.927961,187.429,0.036,-0.89416372,-0.9842246,0.64078148,0.0366,-0.10275946,0.0427838,-0.04454212,1.34471124,0.038
940248,118276,201,-0.5294261,-0.8166056,0.927961,-0.4307693,-1.685958,0.6593407,187.466,0.037,-0.85821732,-0.93147734,0.67067158,0.0366,0.0359464,0.05274726,0.0298901,1.860845702,0.036
940448,118476,200,-0.4307693,-1.685958,0.6593407,-0.9709402,-1.443712,0.6905983,187.502,0.036,-0.83731372,-0.8826373,0.60151406,0.0366,0.0209036,0.04884004,-0.06915752,1.871885473,0.037
940648,118676,200,-0.9709402,-1.443712,0.6905983,-1.033455,-0.5704518,0.5098901,187.538,0.036,-0.84083022,-0.89533572,0.56537242,0.0366,-0.0035165,-0.01269842,-0.03614164,1.285858626,0.036
940858,118886,210,-1.033455,-0.5704518,0.5098901,-1.221978,0.1035409,0.2197802,187.576,0.038,-0.77421238,-0.88302812,0.55228328,0.0366,0.06661784,0.0123076,-0.01308914,1.245894974,0.036
941058,119086,200,-1.221978,0.1035409,0.2197802,-0.5470086,-0.8800977,0.7472528,187.612,0.036,-0.75330884,-0.91096452,0.62261302,0.0366,0.02090354,-0.0279364,0.07032974,1.277566874,0.038
941258,119286,200,-0.5470086,-0.8800977,0.7472528,-0.0976801,-1.62442,0.593895,187.649,0.037,-0.76835164,-0.91623924,0.58862034,0.0366,-0.0150428,-0.00527472,-0.03399268,1.732337441,0.036
941458,119486,200,-0.0976801,-1.62442,0.593895,-0.8664225,-1.583394,1.042247,187.685,0.036,-0.78984124,-0.924835088,0.5034433,0.0366,-0.0214896,-0.008595848,-0.08517704,2.08425126,0.037
941658,119686,200,-0.8664225,-1.583394,1.042247,-1.108669,-0.5968254,0.3399267,187.721,0.036,-0.8111355,-0.902759388,0.50520154,0.0366,-0.02129426,0.0220757,0.00175824,1.304184677,0.036
941867,119895,209,-1.108669,-0.5968254,0.3399267,-1.329426,0.06056166,-0.206105,187.759,0.038,-0.8494261,-0.961953588,0.48859592,0.0364,-0.0382906,-0.0591942,-0.01660562,1.346670143,0.036
942067,120095,200,-1.329426,0.06056166,-0.206105,-0.6534799,-0.7697192,0.756044,187.795,0.036,-0.8832234,-0.927570188,0.39892552,0.0364,-0.0337973,0.0343834,-0.0896704,1.261390565,0.038
942267,120295,200,-0.6534799,-0.7697192,0.756044,-0.2891331,-1.920391,0.5108669,187.831,0.036,-0.8740416,-0.944566528,0.43409036,0.0366,0.0091818,-0.01699634,0.03516484,2.008104711,0.036
942467,120495,200,-0.2891331,-1.920391,0.5108669,-1.035409,-1.411477,0.593895,187.867,0.036,-0.8697438,-1.02935286,0.39873016,0.0366,0.0042978,-0.084786332,-0.0353602,1.848526546,0.036
942667,120695,200,-1.035409,-1.411477,0.593895,-1.06276,-0.6818071,0.5157509,187.904,0.037,-0.87619068,-1.07213674,0.39267398,0.0366,-0.00644688,-0.04278388,-0.00605618,1.363935017,0.036
942877,120905,210,-1.06276,-0.6818071,0.5157509,-1.307937,-0.36337,-0.382906,187.942,0.038,-0.91311376,-1.00180694,0.4225641,0.0366,-0.03692308,0.0703298,0.02989012,1.410444596,0.037
943077,121105,200,-1.307937,-0.36337,-0.382906,-0.6857143,-0.9836386,0.7257631,187.978,0.036,-0.96039096,-0.98383394,0.38310134,0.0366,-0.0472772,0.017973,-0.03946276,1.40159947,0.038
943277,121305,200,-0.6857143,-0.9836386,0.7257631,-0.4737485,-1.568742,0.6603175,188.014,0.036,-0.98813196,-0.9590232,0.36981686,0.0364,-0.027741,0.02481074,-0.01328448,1.766750776,0.036
943477,121505,200,-0.4737485,-1.568742,0.6603175,-1.271795,-1.321612,0.3965812,188.05,0.036,-0.95960936,-1.0967522,0.461440796,0.0364,0.0285226,-0.137729,0.091623936,1.876538688,0.036
943678,121706,201,-1.271795,-1.321612,0.3965812,-1.201465,-0.5577534,0.4493285,188.086,0.036,-0.97895002,-1.14188048,0.479609296,0.1394,-0.01934066,-0.04512828,0.0181685,1.39875055,0.036
943888,121916,210,-1.201465,-0.5577534,0.4493285,-1.165324,-1.052015,0.07521368,188.124,0.038,-1.00337004,-1.22588548,0.486056176,0.2424,-0.02442002,-0.084005,0.00644688,1.571741926,0.036
944088,122116,200,-1.165324,-1.052015,0.07521368,-0.7824176,-1.20928,0.8166056,188.675,0.551,-0.98969484,-1.14227126,0.468473756,0.3452,0.0136752,0.08361422,-0.01758242,1.655711365,0.038
944288,122316,200,-0.7824176,-1.20928,0.8166056,-0.5958486,-1.988767,0.6925519,189.226,0.551,-0.96976824,-1.036581386,0.475506716,0.4482,0.0199266,0.105689874,0.00703296,2.188574392,0.551
944488,122516,200,-0.5958486,-1.988767,0.6925519,-1.203419,-0.9035409,0.3086691,189.776,0.55,-0.93011004,-1.025055066,0.59272284,0.5574,0.0396582,0.01152632,0.117216124,1.536190112,0.551
944688,122716,200,-1.203419,-0.9035409,0.3086691,-1.101832,-0.02930403,0.4844933,190.327,0.551,-0.98910892,-1.078974466,0.57963372,0.568,-0.05899888,-0.0539194,-0.01308912,1.204004253,0.55
944900,122928,212,-1.101832,-0.02930403,0.4844933,-0.967033,-0.9943834,0.6612943,190.911,0.584,-0.97934092,-0.982466466,0.6298413,0.5786,0.009768,0.096508,0.05020758,1.53663962,0.551
945100,123128,200,-0.967033,-0.9943834,0.6612943,-1.077412,-1.478877,0.75116,191.515,0.604,-0.98461552,-0.952185646,0.6337485,0.5898,-0.0052746,0.03028082,0.0039072,1.977911814,0.584
945300,123328,200,-1.077412,-1.478877,0.75116,-0.5470086,-1.506227,0.9435898,192.119,0.604,-0.98012212,-0.90744816,0.66481076,0.6004,0.0044934,0.044737486,0.03106226,1.859650476,0.604
945501,123529,201,-0.5470086,-1.506227,0.9435898,-1.229792,-0.7521368,0.3282051,192.725,0.606,-0.92600734,-0.87228334,0.66344324,0.6116,0.05411478,0.03516482,-0.00136752,1.478450783,0.604
945701,123729,200,-1.229792,-0.7521368,0.3282051,-1.079365,0.1943834,0.6398046,193.329,0.604,-0.91330874,-0.90334554,0.60346764,0.6118,0.0126986,-0.0310622,-0.0599756,1.26971006,0.606
945913,123941,212,-1.079365,0.1943834,0.6398046,-0.6964591,-0.8185593,0.6544567,193.969,0.64,-0.88830262,-0.89748474,0.63882788,0.6118,0.02500612,0.0058608,0.03536024,1.258335479,0.604
946114,124142,201,-0.6964591,-0.8185593,0.6544567,-1.013919,-1.634188,0.451282,194.574,0.605,-0.88576302,-0.90197802,0.64488406,0.6108,0.0025396,-0.00449328,0.00605618,1.975413274,0.64
946315,124343,201,-1.013919,-1.634188,0.451282,-0.421978,-1.476923,1.120391,195.178,0.604,-0.90061042,-0.940268619,0.60757028,0.6104,-0.0148474,-0.038290599,-0.03731378,1.901221442,0.605
946515,124543,200,-0.421978,-1.476923,1.120391,-1.217094,-0.7746032,0.358486,195.779,0.601,-0.91389492,-0.888888879,0.56595854,0.611,-0.0132845,0.05137974,-0.04161174,1.486553105,0.604
946715,124743,200,-1.217094,-0.7746032,0.358486,-1.153602,0.002930403,0.4532357,196.381,0.602,-0.85626374,-0.900610479,0.65562888,0.6102,0.05763118,-0.0117216,0.08967034,1.239446958,0.601
946929,124957,214,-1.153602,0.002930403,0.4532357,-0.7628816,-0.5616606,0.446398,197.024,0.643,-0.88420026,-0.832234479,0.62358976,0.61,-0.02793652,0.068376,-0.03203912,1.047245024,0.602
947129,125157,200,-0.7628816,-0.5616606,0.446398,-0.7257631,-1.692796,0.8996337,197.625,0.601,-0.87384626,-0.791794919,0.60639806,0.6104,0.010354,0.04043956,-0.0171917,2.049788079,0.643
947330,125358,201,-0.7257631,-1.692796,0.8996337,-0.5616606,-1.135043,0.9601954,198.228,0.603,-0.89455446,-0.74588528,0.56439562,0.61,-0.0207082,0.045909639,-0.04200244,1.589264121,0.601
947531,125559,201,-0.5616606,-1.135043,0.9601954,-1.165324,-0.5724054,0.2725275,198.831,0.603,-0.8972895,-0.75643472,0.5782662,0.6118,-0.00273504,-0.01054944,0.01387058,1.326611927,0.603
947731,125759,200,-1.165324,-0.5724054,0.2725275,-1.257143,0.2324786,0.2432235,199.431,0.6,-0.83770466,-0.78730172,0.50676438,0.6128,0.05958484,-0.030867,-0.07150182,1.301388679,0.603
947948,125976,217,-1.257143,0.2324786,0.2432235,-0.7765568,-0.6144078,0.5157509,200.083,0.652,-0.93304034,-0.80996352,0.47218562,0.6134,-0.09533568,-0.0226618,-0.03457876,1.116483945,0.6
948148,126176,200,-0.7765568,-0.6144078,0.5157509,-0.4278389,-1.847131,0.5421246,200.689,0.606,-0.92854694,-0.78612958,0.48859588,0.614,0.0044934,0.02383394,0.01641026,1.972013726,0.652
948348,126376,200,-0.4278389,-1.847131,0.5421246,-1.038339,-1.248352,0.7873016,201.295,0.606,-0.95042734,-0.75389514,0.40166058,0.6152,-0.0218804,0.03223444,-0.0869353,1.804542713,0.606
948548,126576,200,-1.038339,-1.248352,0.7873016,-1.142857,-0.4532357,0.3545788,201.901,0.606,-0.90432234,-0.78886462,0.4432723,0.6116,0.046105,-0.03496948,0.04161172,1.279558849,0.606
948748,126776,200,-1.142857,-0.4532357,0.3545788,-1.366545,0.3936508,-0.191453,202.507,0.606,-0.9010012,-0.73787562,0.43565324,0.6118,0.00332114,0.050989,-0.00761906,1.434942661,0.606
948957,126985,209,-1.366545,0.3936508,-0.191453,-0.5460318,-0.7892552,0.7238095,203.141,0.634,-0.9197558,-0.74998782,0.397558,0.6122,-0.0187546,-0.0121122,-0.03809524,1.202071,0.606
